league,season,date,stage,knockout,decided_by,event_id,home,away,home_id,away_id,home_score,away_score,provider,home_ml,draw_ml,away_ml,over_under,over_odds,under_odds
esp.1,2023,2023-11-25T20:00Z,2023-24-laliga,False,regulation,674141,ATM,MLL,1068,84,1,0,Bet365,-275,400.0,700,4.5,500.0,-909.0
esp.1,2023,2023-11-26T13:00Z,2023-24-laliga,False,regulation,674145,VIL,OSA,102,97,3,1,Bet365,115,250.0,230,4.5,550.0,-714.0
esp.1,2023,2023-11-26T15:15Z,2023-24-laliga,False,regulation,674148,RSO,SEV,89,243,2,1,Bet365,-175,280.0,475,4.5,600.0,-1250.0
esp.1,2023,2023-11-26T17:30Z,2023-24-laliga,False,regulation,674143,CAD,RMA,3842,86,0,3,Bet365,550,375.0,-222,4.5,450.0,-588.0
esp.1,2023,2023-11-26T20:00Z,2023-24-laliga,False,regulation,674147,BET,LPA,244,98,1,0,Bet365,-150,275.0,475,4.5,700.0,-1000.0
esp.1,2023,2023-11-27T20:00Z,2023-24-laliga,False,regulation,674150,GIR,ATH,9812,93,1,1,Bet365,120,260.0,210,4.5,400.0,-500.0
esp.1,2023,2023-11-29T20:00Z,2023-24-laliga,False,regulation,674136,MLL,CAD,84,3842,1,1,Bet365,-120,230.0,375,4.5,1200.0,-2000.0
esp.1,2023,2023-12-01T20:00Z,2023-24-laliga,False,regulation,674156,LPA,GET,98,2922,2,0,Bet365,138,188.0,240,4.5,1400.0,-2000.0
esp.1,2023,2023-12-02T13:00Z,2023-24-laliga,False,regulation,674155,GIR,VAL,9812,94,2,1,Bet365,-163,300.0,425,4.5,450.0,-769.0
esp.1,2023,2023-12-02T15:15Z,2023-24-laliga,False,regulation,674152,ATH,RAY,93,101,4,0,Bet365,-225,375.0,600,4.5,350.0,-500.0
esp.1,2023,2023-12-02T17:30Z,2023-24-laliga,False,regulation,674159,RMA,GRA,86,3747,2,0,Bet365,-599,650.0,1200,4.5,200.0,-250.0
esp.1,2023,2023-12-02T20:00Z,2023-24-laliga,False,regulation,674158,OSA,RSO,97,89,1,1,Bet365,280,210.0,115,4.5,1000.0,-2000.0
esp.1,2023,2023-12-03T13:00Z,2023-24-laliga,False,regulation,674157,MLL,ALA,84,96,0,0,Bet365,160,190.0,210,4.5,1400.0,-2000.0
esp.1,2023,2023-12-03T15:15Z,2023-24-laliga,False,regulation,674151,ALM,BET,6832,244,0,0,Bet365,260,275.0,-105,4.5,400.0,-588.0
esp.1,2023,2023-12-03T17:30Z,2023-24-laliga,False,regulation,674160,SEV,VIL,243,102,1,1,Bet365,-110,275.0,275,4.5,400.0,-588.0
esp.1,2023,2023-12-03T20:00Z,2023-24-laliga,False,regulation,674153,BAR,ATM,83,1068,1,0,Bet365,-110,300.0,275,4.5,350.0,-588.0
esp.1,2023,2023-12-04T20:00Z,2023-24-laliga,False,regulation,674154,CEL,CAD,85,3842,1,1,Bet365,-188,300.0,550,4.5,500.0,-1000.0
esp.1,2023,2023-12-08T20:00Z,2023-24-laliga,False,regulation,674165,GET,VAL,2922,94,1,0,Bet365,160,190.0,210,4.5,1200.0,-2500.0
esp.1,2023,2023-12-09T13:00Z,2023-24-laliga,False,regulation,674161,ALA,LPA,96,98,0,1,Bet365,100,210.0,333,4.5,1000.0,-2000.0
esp.1,2023,2023-12-09T15:15Z,2023-24-laliga,False,regulation,674169,BET,RMA,244,86,1,1,Bet365,350,300.0,-143,4.5,400.0,-500.0
esp.1,2023,2023-12-09T17:30Z,2023-24-laliga,False,regulation,674170,VIL,RSO,102,89,0,3,Bet365,230,250.0,115,4.5,600.0,-909.0
esp.1,2023,2023-12-09T20:00Z,2023-24-laliga,False,regulation,674167,MLL,SEV,84,243,1,0,Bet365,155,200.0,200,4.5,1000.0,-1667.0
esp.1,2023,2023-12-10T13:00Z,2023-24-laliga,False,regulation,674162,ATM,ALM,1068,6832,2,1,Bet365,-500,600.0,1100,4.5,220.0,-278.0
esp.1,2023,2023-12-10T17:30Z,2023-24-laliga,False,regulation,674164,CAD,OSA,3842,97,1,1,Bet365,175,210.0,170,4.5,1000.0,-1667.0
esp.1,2023,2023-12-10T20:00Z,2023-24-laliga,False,regulation,674163,BAR,GIR,83,9812,2,4,Bet365,-222,425.0,450,4.5,200.0,-278.0
esp.1,2023,2023-12-11T20:00Z,2023-24-laliga,False,regulation,674166,GRA,ATH,3747,93,1,1,Bet365,300,260.0,-110,4.5,450.0,-769.0
esp.1,2023,2023-12-11T20:00Z,2023-24-laliga,False,regulation,674168,RAY,CEL,101,85,0,0,Bet365,170,210.0,180,4.5,700.0,-909.0
esp.1,2023,2023-12-15T20:00Z,2023-24-laliga,False,regulation,674176,OSA,RAY,97,101,1,0,Bet365,120,220.0,240,4.5,900.0,-1429.0
esp.1,2023,2023-12-16T13:00Z,2023-24-laliga,False,regulation,674173,CEL,GRA,85,3747,1,0,Bet365,-150,300.0,400,4.5,550.0,-769.0
esp.1,2023,2023-12-16T15:15Z,2023-24-laliga,False,regulation,674172,ATH,ATM,93,1068,2,0,Bet365,155,230.0,180,4.5,500.0,-769.0
esp.1,2023,2023-12-16T17:30Z,2023-24-laliga,False,regulation,674179,SEV,GET,243,2922,0,3,Bet365,-133,250.0,375,4.5,900.0,-1250.0
esp.1,2023,2023-12-16T20:00Z,2023-24-laliga,False,regulation,674180,VAL,BAR,94,83,1,1,Bet365,475,350.0,-200,4.5,333.0,-455.0
esp.1,2023,2023-12-17T13:00Z,2023-24-laliga,False,regulation,674171,ALM,MLL,6832,84,0,0,Bet365,138,220.0,230,4.5,900.0,-1000.0
esp.1,2023,2023-12-17T15:15Z,2023-24-laliga,False,regulation,674178,RSO,BET,89,244,0,0,Bet365,-175,320.0,450,4.5,550.0,-1000.0
esp.1,2023,2023-12-17T17:30Z,2023-24-laliga,False,regulation,674175,LPA,CAD,98,3842,1,1,Bet365,-105,225.0,320,4.5,1000.0,-1429.0
esp.1,2023,2023-12-17T20:00Z,2023-24-laliga,False,regulation,674177,RMA,VIL,86,102,4,1,Bet365,-400,550.0,900,4.5,200.0,-278.0
esp.1,2023,2023-12-18T20:00Z,2023-24-laliga,False,regulation,674174,GIR,ALA,9812,96,3,0,Bet365,-167,300.0,425,4.5,450.0,-714.0
esp.1,2023,2023-12-19T18:00Z,2023-24-laliga,False,regulation,674188,RAY,VAL,101,94,0,1,Bet365,125,220.0,240,4.5,800.0,-1250.0
esp.1,2023,2023-12-19T20:30Z,2023-24-laliga,False,regulation,674183,ATM,GET,1068,2922,3,3,Bet365,-200,350.0,600,4.5,450.0,-769.0
esp.1,2023,2023-12-19T20:30Z,2023-24-laliga,False,regulation,674185,GRA,SEV,3747,243,0,3,Bet365,200,220.0,145,4.5,800.0,-1000.0
esp.1,2023,2023-12-20T18:00Z,2023-24-laliga,False,regulation,674184,BAR,ALM,83,6832,3,2,Bet365,-599,700.0,1400,4.5,163.0,-200.0
esp.1,2023,2023-12-20T20:30Z,2023-24-laliga,False,regulation,674182,ATH,LPA,93,98,1,0,Bet365,-275,425.0,650,4.5,400.0,-714.0
esp.1,2023,2023-12-20T20:30Z,2023-24-laliga,False,regulation,674186,VIL,CEL,102,85,3,2,Bet365,130,250.0,200,4.5,600.0,-769.0
esp.1,2023,2023-12-21T18:00Z,2023-24-laliga,False,regulation,674189,BET,GIR,244,9812,1,1,Bet365,155,260.0,160,4.5,400.0,-500.0
esp.1,2023,2023-12-21T18:00Z,2023-24-laliga,False,regulation,674190,CAD,RSO,3842,89,0,0,Bet365,500,250.0,-154,4.5,900.0,-1250.0
esp.1,2023,2023-12-21T20:30Z,2023-24-laliga,False,regulation,674181,ALA,RMA,96,86,0,1,Bet365,425,300.0,-167,4.5,500.0,-769.0
esp.1,2023,2023-12-21T20:30Z,2023-24-laliga,False,regulation,674187,MLL,OSA,84,97,3,2,Bet365,120,190.0,300,4.5,1400.0,-2000.0
esp.1,2023,2023-12-23T15:15Z,2023-24-laliga,False,regulation,674046,ATM,SEV,1068,243,1,0,Bet365,-175,320.0,475,4.5,400.0,-588.0
esp.1,2023,2024-01-02T16:00Z,2023-24-laliga,False,regulation,674198,GET,RAY,2922,101,0,2,Bet365,138,200.0,250,4.5,1200.0,-2000.0
esp.1,2023,2024-01-02T18:15Z,2023-24-laliga,False,regulation,674192,RSO,ALA,89,96,1,1,Bet365,-200,300.0,650,4.5,800.0,-1250.0
esp.1,2023,2024-01-02T20:30Z,2023-24-laliga,False,regulation,674195,VAL,VIL,94,102,3,1,Bet365,120,240.0,230,4.5,600.0,-769.0
esp.1,2023,2024-01-03T16:00Z,2023-24-laliga,False,regulation,674196,GRA,CAD,3747,3842,2,0,Bet365,120,210.0,275,4.5,1000.0,-1250.0
esp.1,2023,2024-01-03T18:15Z,2023-24-laliga,False,regulation,674193,RMA,MLL,86,84,1,0,Bet365,-500,550.0,1400,4.5,333.0,-500.0
esp.1,2023,2024-01-03T18:15Z,2023-24-laliga,False,regulation,674199,CEL,BET,85,244,2,1,Bet365,115,220.0,250,4.5,600.0,-1000.0
esp.1,2023,2024-01-03T20:30Z,2023-24-laliga,False,regulation,674197,GIR,ATM,9812,1068,4,3,Bet365,155,275.0,150,4.5,350.0,-500.0
esp.1,2023,2024-01-04T16:00Z,2023-24-laliga,False,regulation,674194,OSA,ALM,97,6832,1,0,Bet365,-143,280.0,400,4.5,550.0,-714.0
esp.1,2023,2024-01-04T18:15Z,2023-24-laliga,False,regulation,674191,SEV,ATH,243,93,0,2,Bet365,190,230.0,145,4.5,700.0,-909.0
esp.1,2023,2024-01-04T20:30Z,2023-24-laliga,False,regulation,674200,LPA,BAR,98,83,1,2,Bet365,500,375.0,-200,4.5,333.0,-500.0
esp.1,2023,2024-01-12T20:00Z,2023-24-laliga,False,regulation,674205,SEV,ALA,243,96,2,3,Bet365,100,230.0,280,4.5,900.0,-2000.0
esp.1,2023,2024-01-13T13:00Z,2023-24-laliga,False,regulation,674203,LPA,VIL,98,102,3,0,Bet365,160,240.0,163,4.5,450.0,-909.0
esp.1,2023,2024-01-13T15:15Z,2023-24-laliga,False,regulation,674202,MLL,CEL,84,85,1,1,Bet365,130,200.0,250,4.5,1200.0,-2000.0
esp.1,2023,2024-01-13T17:30Z,2023-24-laliga,False,regulation,674207,ATH,RSO,93,89,2,1,Bet365,110,210.0,300,4.5,1000.0,-1250.0
esp.1,2023,2024-01-13T20:00Z,2023-24-laliga,False,regulation,674201,BET,GRA,244,3747,1,0,Bet365,-143,275.0,400,4.5,550.0,-769.0
esp.1,2023,2024-01-14T13:00Z,2023-24-laliga,False,regulation,674206,ALM,GIR,6832,9812,0,0,Bet365,260,275.0,-105,4.5,333.0,-500.0
esp.1,2023,2024-01-14T15:15Z,2023-24-laliga,False,regulation,674210,CAD,VAL,3842,94,1,4,Bet365,200,188.0,163,4.5,1200.0,-2000.0
esp.1,2023,2024-01-19T20:00Z,2023-24-laliga,False,regulation,674219,ALA,CAD,96,3842,1,0,Bet365,-163,275.0,550,4.5,1000.0,-1667.0
esp.1,2023,2024-01-20T13:00Z,2023-24-laliga,False,regulation,674213,RAY,LPA,101,98,0,2,Bet365,-143,250.0,450,4.5,700.0,-1667.0
esp.1,2023,2024-01-20T15:15Z,2023-24-laliga,False,regulation,674217,VIL,MLL,102,84,1,1,Bet365,105,250.0,260,4.5,700.0,-1000.0
esp.1,2023,2024-01-20T17:30Z,2023-24-laliga,False,regulation,674216,VAL,ATH,94,93,1,0,Bet365,240,225.0,125,4.5,900.0,-1000.0
esp.1,2023,2024-01-20T20:00Z,2023-24-laliga,False,regulation,674220,CEL,RSO,85,89,0,1,Bet365,150,180.0,230,4.5,1200.0,-1667.0
esp.1,2023,2024-01-21T13:00Z,2023-24-laliga,False,regulation,674218,OSA,GET,97,2922,3,2,Bet365,140,180.0,260,4.5,1400.0,-2000.0
esp.1,2023,2024-01-21T15:15Z,2023-24-laliga,False,regulation,674215,RMA,ALM,86,6832,3,2,Bet365,-800,900.0,1800,4.5,175.0,-227.0
esp.1,2023,2024-01-21T17:30Z,2023-24-laliga,False,regulation,674214,BET,BAR,244,83,2,4,Bet365,300,300.0,-125,4.5,333.0,-455.0
esp.1,2023,2024-01-21T20:00Z,2023-24-laliga,False,regulation,674212,GIR,SEV,9812,243,5,1,Bet365,-125,300.0,300,4.5,400.0,-588.0
esp.1,2023,2024-01-22T20:00Z,2023-24-laliga,False,regulation,674211,GRA,ATM,3747,1068,0,1,Bet365,375,300.0,-154,4.5,450.0,-714.0
esp.1,2023,2024-01-26T20:00Z,2023-24-laliga,False,regulation,674221,ALM,ALA,6832,96,0,3,Bet365,180,210.0,170,4.5,900.0,-1250.0
esp.1,2023,2024-01-27T13:00Z,2023-24-laliga,False,regulation,674225,RSO,RAY,89,101,0,0,Bet365,-125,230.0,425,4.5,1200.0,-2500.0
esp.1,2023,2024-01-27T15:15Z,2023-24-laliga,False,regulation,674224,LPA,RMA,98,86,1,2,Bet365,550,375.0,-225,4.5,350.0,-500.0
esp.1,2023,2024-01-27T17:30Z,2023-24-laliga,False,regulation,674228,BAR,VIL,83,102,3,5,Bet365,-275,475.0,700,4.5,200.0,-250.0
esp.1,2023,2024-01-27T20:00Z,2023-24-laliga,False,regulation,674230,MLL,BET,84,244,0,1,Bet365,125,210.0,260,4.5,900.0,-1250.0
esp.1,2023,2024-01-28T13:00Z,2023-24-laliga,False,regulation,674227,CEL,GIR,85,9812,0,1,Bet365,175,240.0,155,4.5,400.0,-588.0
esp.1,2023,2024-01-28T15:15Z,2023-24-laliga,False,regulation,674222,CAD,ATH,3842,93,0,0,Bet365,350,230.0,-122,4.5,900.0,-1429.0
esp.1,2023,2024-01-28T17:30Z,2023-24-laliga,False,regulation,674226,SEV,OSA,243,97,1,1,Bet365,110,225.0,275,4.5,900.0,-1429.0
esp.1,2023,2024-01-28T20:00Z,2023-24-laliga,False,regulation,674229,ATM,VAL,1068,94,2,0,Bet365,-175,300.0,500,4.5,550.0,-714.0
esp.1,2023,2024-01-29T20:00Z,2023-24-laliga,False,regulation,674223,GET,GRA,2922,3747,2,0,Bet365,-120,240.0,350,3.2,300.0,-435.0
esp.1,2023,2024-01-31T18:00Z,2023-24-laliga,False,regulation,674209,BAR,OSA,83,97,1,0,Bet365,-300,400.0,850,4.5,300.0,-345.0
esp.1,2023,2024-01-31T20:00Z,2023-24-laliga,False,regulation,674208,ATM,RAY,1068,101,2,1,Bet365,-163,275.0,475,4.5,550.0,-1000.0
esp.1,2023,2024-02-01T20:00Z,2023-24-laliga,False,regulation,674204,GET,RMA,2922,86,0,2,Bet365,500,280.0,-167,4.5,600.0,-769.0
esp.1,2023,2024-02-02T20:00Z,2023-24-laliga,False,regulation,674233,ATH,MLL,93,84,4,0,Bet365,-200,280.0,600,4.5,1000.0,-2000.0
esp.1,2023,2024-02-03T13:00Z,2023-24-laliga,False,regulation,674240,VAL,ALM,94,6832,2,1,Bet365,-143,275.0,425,4.5,600.0,-1000.0
esp.1,2023,2024-02-03T15:15Z,2023-24-laliga,False,regulation,674235,GRA,LPA,3747,98,1,1,Bet365,115,230.0,260,4.5,700.0,-1000.0
esp.1,2023,2024-02-03T17:30Z,2023-24-laliga,False,regulation,674237,ALA,BAR,96,83,1,3,Bet365,300,250.0,-110,4.5,550.0,-769.0
esp.1,2023,2024-02-03T20:00Z,2023-24-laliga,False,regulation,674234,GIR,RSO,9812,89,0,0,Bet365,100,240.0,280,4.5,550.0,-1000.0
esp.1,2023,2024-02-04T13:00Z,2023-24-laliga,False,regulation,674236,VIL,CAD,102,3842,0,0,Bet365,-175,320.0,450,4.5,450.0,-714.0
esp.1,2023,2024-02-04T15:15Z,2023-24-laliga,False,regulation,674231,OSA,CEL,97,85,0,3,Bet365,115,210.0,275,4.5,1000.0,-2000.0
esp.1,2023,2024-02-04T17:30Z,2023-24-laliga,False,regulation,674238,BET,GET,244,2922,1,1,Bet365,-105,220.0,350,4.5,800.0,-1250.0
esp.1,2023,2024-02-04T20:00Z,2023-24-laliga,False,regulation,674239,RMA,ATM,86,1068,1,1,Bet365,-150,320.0,375,4.5,350.0,-500.0
esp.1,2023,2024-02-05T20:00Z,2023-24-laliga,False,regulation,674232,RAY,SEV,101,243,1,2,Bet365,110,240.0,260,4.5,800.0,-1250.0
esp.1,2023,2024-02-09T20:00Z,2023-24-laliga,False,regulation,674241,CAD,BET,3842,244,0,2,Bet365,200,200.0,160,4.5,1000.0,-1667.0
esp.1,2023,2024-02-10T13:00Z,2023-24-laliga,False,regulation,674249,ALA,VIL,96,102,1,1,Bet365,120,240.0,230,4.5,550.0,-769.0
esp.1,2023,2024-02-10T15:15Z,2023-24-laliga,False,regulation,674246,RSO,OSA,89,97,0,1,Bet365,-138,230.0,475,4.5,1200.0,-2000.0
esp.1,2023,2024-02-10T17:30Z,2023-24-laliga,False,regulation,674250,RMA,GIR,86,9812,4,0,Bet365,-250,450.0,500,4.5,200.0,-250.0
esp.1,2023,2024-02-10T20:00Z,2023-24-laliga,False,regulation,674243,LPA,VAL,98,94,2,0,Bet365,155,200.0,220,4.5,1000.0,-2000.0
esp.1,2023,2024-02-11T13:00Z,2023-24-laliga,False,regulation,674242,GET,CEL,2922,85,3,2,Bet365,110,210.0,275,4.5,1200.0,-2000.0
esp.1,2023,2024-02-11T15:15Z,2023-24-laliga,False,regulation,674244,MLL,RAY,84,101,2,1,Bet365,150,175.0,240,4.5,1800.0,-2000.0
esp.1,2023,2024-02-11T17:30Z,2023-24-laliga,False,regulation,674245,SEV,ATM,243,1068,1,0,Bet365,260,250.0,105,4.5,500.0,-714.0
esp.1,2023,2024-02-11T20:00Z,2023-24-laliga,False,regulation,674247,BAR,GRA,83,3747,3,3,Bet365,-549,700.0,1200,4.5,220.0,-278.0
esp.1,2023,2024-02-12T20:00Z,2023-24-laliga,False,regulation,674248,ALM,ATH,6832,93,0,0,Bet365,350,260.0,-125,4.5,700.0,-1000.0
esp.1,2023,2024-02-16T20:00Z,2023-24-laliga,False,regulation,674258,VIL,GET,102,2922,1,1,Bet365,105,240.0,260,4.5,500.0,-769.0
esp.1,2023,2024-02-17T13:00Z,2023-24-laliga,False,regulation,674259,ATM,LPA,1068,98,5,0,Bet365,-222,333.0,550,4.5,500.0,-769.0
esp.1,2023,2024-02-17T15:15Z,2023-24-laliga,False,regulation,674254,OSA,CAD,97,3842,2,0,Bet365,-125,225.0,425,4.5,1000.0,-1667.0
esp.1,2023,2024-02-17T17:30Z,2023-24-laliga,False,regulation,674251,CEL,BAR,85,83,1,2,Bet365,275,275.0,-110,4.5,400.0,-500.0
esp.1,2023,2024-02-17T20:00Z,2023-24-laliga,False,regulation,674255,VAL,SEV,94,243,0,0,Bet365,125,220.0,240,4.5,900.0,-1250.0
esp.1,2023,2024-02-18T13:00Z,2023-24-laliga,False,regulation,674257,RAY,RMA,101,86,1,1,Bet365,400,300.0,-150,4.5,450.0,-714.0
esp.1,2023,2024-02-18T15:15Z,2023-24-laliga,False,regulation,674252,GRA,ALM,3747,6832,1,1,Bet365,125,240.0,220,4.5,600.0,-1250.0
esp.1,2023,2024-02-18T17:30Z,2023-24-laliga,False,regulation,674253,MLL,RSO,84,89,1,2,Bet365,260,188.0,130,4.5,1800.0,-3333.0
esp.1,2023,2024-02-18T20:00Z,2023-24-laliga,False,regulation,674256,BET,ALA,244,96,0,0,Bet365,140,210.0,225,4.5,1000.0,-1667.0
esp.1,2023,2024-02-19T20:00Z,2023-24-laliga,False,regulation,674260,ATH,GIR,93,9812,3,2,Bet365,-120,260.0,333,4.5,500.0,-769.0
esp.1,2023,2024-02-23T20:00Z,2023-24-laliga,False,regulation,674262,RSO,VIL,89,102,1,3,Bet365,-163,300.0,450,4.5,500.0,-714.0
esp.1,2023,2024-02-24T15:15Z,2023-24-laliga,False,regulation,674268,BAR,GET,83,2922,4,0,Bet365,-250,400.0,600,4.5,400.0,-500.0
esp.1,2023,2024-02-24T17:30Z,2023-24-laliga,False,regulation,674266,ALA,MLL,96,84,1,1,Bet365,-110,200.0,425,4.5,1400.0,-2500.0
esp.1,2023,2024-02-24T20:00Z,2023-24-laliga,False,regulation,674269,ALM,ATM,6832,1068,2,2,Bet365,375,300.0,-143,4.5,450.0,-588.0
esp.1,2023,2024-02-25T13:00Z,2023-24-laliga,False,regulation,674267,CAD,CEL,3842,85,2,2,Bet365,220,200.0,150,4.5,1000.0,-2000.0
esp.1,2023,2024-02-25T15:15Z,2023-24-laliga,False,regulation,674264,BET,ATH,244,93,3,1,Bet365,275,225.0,110,4.5,700.0,-1250.0
esp.1,2023,2024-02-25T17:30Z,2023-24-laliga,False,regulation,674263,LPA,OSA,98,97,1,1,DraftKings (old),140,195.0,215,3.5,900.0,-2500.0
esp.1,2023,2024-02-25T20:00Z,2023-24-laliga,False,regulation,674270,RMA,SEV,86,243,1,0,Bet365,-350,500.0,850,4.5,275.0,-345.0
esp.1,2023,2024-02-26T20:00Z,2023-24-laliga,False,regulation,674261,GIR,RAY,9812,101,3,0,Bet365,-163,300.0,425,4.5,400.0,-588.0
esp.1,2023,2024-03-01T20:00Z,2023-24-laliga,False,regulation,674277,CEL,ALM,85,6832,1,0,Bet365,-125,275.0,333,4.5,450.0,-769.0
esp.1,2023,2024-03-02T13:00Z,2023-24-laliga,False,regulation,674272,SEV,RSO,243,89,3,2,Bet365,163,190.0,200,4.5,1200.0,-2000.0
esp.1,2023,2024-03-02T15:15Z,2023-24-laliga,False,regulation,674273,RAY,CAD,101,3842,1,1,Bet365,-138,240.0,450,4.5,900.0,-2000.0
esp.1,2023,2024-03-02T17:30Z,2023-24-laliga,False,regulation,674276,GET,LPA,2922,98,3,3,Bet365,105,220.0,300,4.5,800.0,-2000.0
esp.1,2023,2024-03-02T20:00Z,2023-24-laliga,False,regulation,674271,VAL,RMA,94,86,2,2,Bet365,450,300.0,-163,4.5,500.0,-769.0
esp.1,2023,2024-03-03T13:00Z,2023-24-laliga,False,regulation,674280,VIL,GRA,102,3747,5,1,Bet365,-138,280.0,375,4.5,350.0,-588.0
esp.1,2023,2024-03-03T15:15Z,2023-24-laliga,False,regulation,674278,ATM,BET,1068,244,2,1,Bet365,-188,320.0,550,4.5,450.0,-588.0
esp.1,2023,2024-03-03T17:30Z,2023-24-laliga,False,regulation,674275,MLL,GIR,84,9812,1,0,Bet365,250,225.0,115,4.5,700.0,-1000.0
esp.1,2023,2024-03-03T20:00Z,2023-24-laliga,False,regulation,674279,ATH,BAR,93,83,0,0,Bet365,220,250.0,125,4.5,500.0,-769.0
esp.1,2023,2024-03-04T20:00Z,2023-24-laliga,False,regulation,674274,OSA,ALA,97,96,1,0,Bet365,130,200.0,250,4.5,1200.0,-2000.0
esp.1,2023,2024-03-08T20:00Z,2023-24-laliga,False,regulation,674287,BAR,MLL,83,84,1,0,Bet365,-225,350.0,600,4.5,450.0,-769.0
esp.1,2023,2024-03-09T13:00Z,2023-24-laliga,False,regulation,674290,VAL,GET,94,2922,1,0,Bet365,-120,210.0,425,4.5,1200.0,-2500.0
esp.1,2023,2024-03-09T15:15Z,2023-24-laliga,False,regulation,674286,CAD,ATM,3842,1068,2,0,Bet365,350,260.0,-133,4.5,600.0,-1250.0
esp.1,2023,2024-03-09T17:30Z,2023-24-laliga,False,regulation,674284,GRA,RSO,3747,89,2,3,Bet365,375,220.0,-110,4.5,1000.0,-1429.0
esp.1,2023,2024-03-09T20:00Z,2023-24-laliga,False,regulation,674285,GIR,OSA,9812,97,2,0,Bet365,-200,350.0,475,4.5,400.0,-588.0
esp.1,2023,2024-03-10T13:00Z,2023-24-laliga,False,regulation,674289,ALA,RAY,96,101,1,0,Bet365,110,200.0,300,4.5,1000.0,-2000.0
esp.1,2023,2024-03-10T15:15Z,2023-24-laliga,False,regulation,674283,LPA,ATH,98,93,0,2,Bet365,375,250.0,-125,4.5,700.0,-1250.0
esp.1,2023,2024-03-10T17:30Z,2023-24-laliga,False,regulation,674281,RMA,CEL,86,85,4,0,Bet365,-300,425.0,750,4.5,333.0,-455.0
esp.1,2023,2024-03-10T20:00Z,2023-24-laliga,False,regulation,674282,BET,VIL,244,102,2,3,Bet365,110,250.0,230,4.5,450.0,-769.0
esp.1,2023,2024-03-11T20:00Z,2023-24-laliga,False,regulation,674288,ALM,SEV,6832,243,2,2,Bet365,240,230.0,115,2.5,100.0,-125.0
esp.1,2023,2024-03-15T20:00Z,2023-24-laliga,False,regulation,674298,RSO,CAD,89,3842,2,0,Bet365,-225,320.0,900,4.5,800.0,-1429.0
esp.1,2023,2024-03-16T13:00Z,2023-24-laliga,False,regulation,674295,MLL,GRA,84,3747,1,0,Bet365,-125,230.0,425,4.5,1000.0,-1667.0
esp.1,2023,2024-03-16T15:15Z,2023-24-laliga,False,regulation,674296,OSA,RMA,97,86,2,4,Bet365,550,350.0,-200,4.5,450.0,-714.0
esp.1,2023,2024-03-16T17:30Z,2023-24-laliga,False,regulation,674293,GET,GIR,2922,9812,1,0,Bet365,260,240.0,105,4.5,550.0,-769.0
esp.1,2023,2024-03-16T20:00Z,2023-24-laliga,False,regulation,674291,ATH,ALA,93,96,2,0,Bet365,-167,260.0,550,4.5,800.0,-1250.0
esp.1,2023,2024-03-17T13:00Z,2023-24-laliga,False,regulation,674299,SEV,CEL,243,85,1,2,Bet365,-105,250.0,300,4.5,500.0,-1000.0
esp.1,2023,2024-03-17T15:15Z,2023-24-laliga,False,regulation,674294,LPA,ALM,98,6832,0,1,Bet365,-133,300.0,350,4.5,450.0,-588.0
esp.1,2023,2024-03-17T15:15Z,2023-24-laliga,False,regulation,674300,VIL,VAL,102,94,1,0,Bet365,120,230.0,230,4.5,600.0,-769.0
esp.1,2023,2024-03-17T17:30Z,2023-24-laliga,False,regulation,674297,RAY,BET,101,244,2,0,Bet365,150,200.0,210,4.5,900.0,-1250.0
esp.1,2023,2024-03-17T20:00Z,2023-24-laliga,False,regulation,674292,ATM,BAR,1068,83,0,3,Bet365,120,260.0,220,4.5,400.0,-500.0
esp.1,2023,2024-03-29T20:00Z,2023-24-laliga,False,regulation,674310,CAD,GRA,3842,3747,1,0,Bet365,-110,225.0,375,4.5,1000.0,-1250.0
esp.1,2023,2024-03-30T13:00Z,2023-24-laliga,False,regulation,674305,GET,SEV,2922,243,0,1,Bet365,163,200.0,200,4.5,900.0,-1429.0
esp.1,2023,2024-03-30T15:15Z,2023-24-laliga,False,regulation,674302,ALM,OSA,6832,97,0,3,Bet365,145,225.0,200,4.5,600.0,-1250.0
esp.1,2023,2024-03-30T17:30Z,2023-24-laliga,False,regulation,674309,VAL,MLL,94,84,0,0,Bet365,110,200.0,300,4.5,1400.0,-2500.0
esp.1,2023,2024-03-30T20:00Z,2023-24-laliga,False,regulation,674303,BAR,LPA,83,98,1,0,Bet365,-350,550.0,900,4.5,240.0,-303.0
esp.1,2023,2024-03-31T12:00Z,2023-24-laliga,False,regulation,674304,CEL,RAY,85,101,0,0,Bet365,-110,250.0,320,4.5,600.0,-1429.0
esp.1,2023,2024-03-31T14:15Z,2023-24-laliga,False,regulation,674307,GIR,BET,9812,244,3,2,Bet365,-143,300.0,375,4.5,350.0,-500.0
esp.1,2023,2024-03-31T16:30Z,2023-24-laliga,False,regulation,674301,ALA,RSO,96,89,0,1,Bet365,300,200.0,115,4.5,1200.0,-2000.0
esp.1,2023,2024-03-31T19:00Z,2023-24-laliga,False,regulation,674308,RMA,ATH,86,93,2,0,Bet365,-175,333.0,475,4.5,400.0,-588.0
esp.1,2023,2024-04-01T19:00Z,2023-24-laliga,False,regulation,674306,VIL,ATM,102,1068,1,2,Bet365,240,260.0,105,4.5,400.0,-588.0
esp.1,2023,2024-04-04T18:00Z,2023-24-laliga,False,regulation,674265,GRA,VAL,3747,94,0,1,Bet365,200,200.0,155,4.5,700.0,-1667.0
